Catalog,Opus,Number,Peters,Date,Ensemble,Label,Issue,Notes
042,42,,3,1951,Schneider Quartet,Haydn Society,HSQ-37,Issue number of 2-disc set: HSQ-M; re-released in 2014 as Music & Arts CD-1281
042,42,,3,1990,Tátrai Vonósnégyes,Hungaroton,HCD 31089--HCD 31091,
050_1,50,1,3,1976,Aeolian Quartet,London,STS 15453-STS 15458,Re-released in 1997 as 455 261-2 and in 2009 as Decca 478 1267
050_1,50,1,3,2018,Amati Quartett Zürich,Divox,CDX-21801,Recorded in 1999
050_1,50,1,3,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 478 3695 (478 3782--478 3802)
050_1,50,1,3,2008,Buchberger Quartett,Brilliant Classics,93782/99,
050_1,50,1,3,2009,Doric String Quartet,Wigmore Hall Live,WHLive0032,Recorded in 2009
050_1,50,1,3,2001,Festetics Vonósnégyes,Arcana,A 415,Re-released in 2014 as Arcana A 378
050_1,50,1,3,1968,Fine Arts Quartet,Vox,SVBX 595,Possibly same recording as Murray Hill S-4366
050_1,50,1,3,1998,Kodály Vonósnégyes,Naxos,8.553983,
050_1,50,1,3,2009,Leipziger Streichquartett,MDG Gold,MDG 307 1585-2,
050_1,50,1,3,1988,Lindsay String Quartet,ASV,CD DCA 622,Recorded in 1987; also issued as Musical Heritage Society MHS 512521Y; re-released in 1994 as CD QS 6144 and in 2007 as Sanctuary RSB 407
050_1,50,1,3,2004,Lindsay String Quartet,ASV Gold,GLD 4007,Recorded in 2003; also issued as Musical Heritage Society 5182243
050_1,50,1,3,2016,London Haydn Quartet,Hyperion,CDA68122,
050_1,50,1,3,1994,Nomos-Streichquartett,Classic Produktion Osnabrück,CPO 999 218-2,
050_1,50,1,3,2013,Quatuor Modigliani,Mirare,MIR 231,
050_1,50,1,3,2014,Revolutionary Drawing Room (Musical group),Omnibus Classics,CC5006,
050_1,50,1,3,1994,Salomon String Quartet,Hyperion,CDA66821,
050_1,50,1,3,1952,Schneider Quartet,Haydn Society,HSQ-22,Issue number of 3-disc set: HSQ-H; re-released as HS(T)-9089--HS(T)-9091 and in 2014 as Music & Arts CD-1281
050_1,50,1,3,2014,Sofia String Quartet,Gega New,GD 371,
050_1,50,1,3,1980,Tátrai Vonósnégyes,Telefunken,SLPX 11934--SLPX 11935,Recorded in 1977; re-released in 1987 as HCD 11934-2--HCD 11935-2
050_1,50,1,3,1950,Tátrai Vonósnégyes,Telefunken,TW 30222,
050_1,50,1,3,1974,Tōkyō Gengaku Shijūsōdan,Deutsche Grammophon,2740 135 (2563 492-2563 494),Also issued as 2530 440 and 2709 060; re-released in 1988 as 423 509-2 (423 510-2--423 511-2)
050_1,50,1,3,1992,Wiener Konzerthausquartett,Preiser,90905--90908,
050_2,50,2,3,1976,Aeolian Quartet,London,STS 15453-STS 15458,Re-released in 1997 as 455 261-2 and in 2009 as Decca 478 1267
050_2,50,2,3,2018,Amati Quartett Zürich,Divox,CDX-21801,Recorded in 1999
050_2,50,2,3,1967,Amici Quartet,Astor,[no number],Also released as Pye GGC.4100
050_2,50,2,3,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 478 3695 (478 3782--478 3802)
050_2,50,2,3,2008,Buchberger Quartett,Brilliant Classics,93782/99,
050_2,50,2,3,2009,Doric String Quartet,Wigmore Hall Live,WHLive0032,Recorded in 2009
050_2,50,2,3,2001,Festetics Vonósnégyes,Arcana,A 415,Re-released in 2014 as Arcana A 378
050_2,50,2,3,1968,Fine Arts Quartet,Vox,SVBX 595,Possibly same recording as Murray Hill S-4366
050_2,50,2,3,1998,Kodály Vonósnégyes,Naxos,8.553983,
050_2,50,2,3,2015,Leipziger Streichquartett,MDG Gold,MDG 307 1898-2,
050_2,50,2,3,2004,Lindsay String Quartet,ASV Gold,GLD 4007,Also issued as Musical Heritage Society 5182243
050_2,50,2,3,2016,London Haydn Quartet,Hyperion,CDA68122,
050_2,50,2,3,1994,Nomos-Streichquartett,Classic Produktion Osnabrück,CPO 999 218-2,
050_2,50,2,3,1994,Salomon String Quartet,Hyperion,CDA66821,
050_2,50,2,3,1952,Schneider Quartet,Haydn Society,HSQ-22,Issue number of 3-disc set: HSQ-H; re-released as HS(T)-9089--HS(T)-9091 and in 2014 as Music & Arts CD-1281
050_2,50,2,3,1980,Tátrai Vonósnégyes,Hungaroton,SLPX 11934--SLPX 11935,Re-released in 1987 as HCD 11934-2--HCD 11935-2
050_2,50,2,3,1974,Tōkyō Gengaku Shijūsōdan,Deutsche Grammophon,2740 135 (2563 492-2563 494),Also issued as 2530 440 and 2709 060; re-released in 1988 as 423 509-2 (423 510-2--423 511-2)
050_3,50,3,3,1976,Aeolian Quartet,London,STS 15453-STS 15458,Re-released in 1997 as 455 261-2 and in 2009 as Decca 478 1267
050_3,50,3,3,2018,Amati Quartett Zürich,Divox,CDX-21801,Recorded in 1999
050_3,50,3,3,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 478 3695 (478 3782--478 3802)
050_3,50,3,3,2008,Buchberger Quartett,Brilliant Classics,93782/99,
050_3,50,3,3,2001,Festetics Vonósnégyes,Arcana,A 415,Re-released in 2014 as Arcana A 378
050_3,50,3,3,1968,Fine Arts Quartet,Vox,SVBX 595,Possibly same recording as Murray Hill S-4366
050_3,50,3,3,1998,Kodály Vonósnégyes,Naxos,8.553983,
050_3,50,3,3,2015,Leipziger Streichquartett,MDG Gold,MDG 307 1898-2,
050_3,50,3,3,2004,Lindsay String Quartet,ASV Gold,GLD 4007,Also issued as Musical Heritage Society 5182243
050_3,50,3,3,2016,London Haydn Quartet,Hyperion,CDA68122,
050_3,50,3,3,1994,Nomos-Streichquartett,Classic Produktion Osnabrück,CPO 999 218-2,
050_3,50,3,3,2009,Pražákovo kvarteto,Praga Digitals,PRD/DSD 250 251,
050_3,50,3,3,1939,Quatuor Pro Arte,Victor,M 526,May be re-release of His Master's Voice D.B.2398--D.B.2404; re-released in 1994 as Testament SBT 3055 and in 2017 as Warner Classics 0190295869182
050_3,50,3,3,1994,Salomon String Quartet,Hyperion,CDA66821,
050_3,50,3,3,1952,Schneider Quartet,Haydn Society,HSQ-23,Issue number of 3-disc set: HSQ-H; re-released as HS(T)-9089--HS(T)-9091 and in 2014 as Music & Arts CD-1281
050_3,50,3,3,1999,Sukovo kvarteto,Approche,CAL 6267,Recorded in 1978
050_3,50,3,3,1980,Tátrai Vonósnégyes,Hungaroton,SLPX 11934--SLPX 11935,Re-released in 1987 as HCD 11934-2--HCD 11935-2
050_3,50,3,3,1974,Tōkyō Gengaku Shijūsōdan,Deutsche Grammophon,2740 135 (2563 492-2563 494),Also issued as 2709 060; re-released in 1988 as 423 509-2 (423 510-2--423 511-2)
050_3,50,3,3,1992,Wiener Konzerthausquartett,Preiser,90905--90908,
050_4,50,4,3,1976,Aeolian Quartet,London,STS 15453-STS 15458,Re-released in 1997 as 455 261-2 and in 2009 as Decca 478 1267
050_4,50,4,3,1997,Amati Quartett Zürich,Divox,CDX 29203,Re-released in 2018 as CDX-21801
050_4,50,4,3,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 478 3695 (478 3782--478 3802)
050_4,50,4,3,2001,Festetics Vonósnégyes,Arcana,A 415,Re-released in 2014 as Arcana A 378
050_4,50,4,3,1968,Fine Arts Quartet,Vox,SVBX 595,Possibly same recording as Murray Hill S-4366
050_4,50,4,3,1998,Kodály Vonósnégyes,Naxos,8.553984,
050_4,50,4,3,2009,Leipziger Streichquartett,MDG Gold,MDG 307 1585-2,
050_4,50,4,3,1990,Lindsay String Quartet,ASV,CD DCA 731,"Recorded in 1987; re-released in 1992 as Musical Heritage Society 513054Y, in 1995 as ASV CD QS 9147 and in 2007 as Sanctuary RSB 407"
050_4,50,4,3,2004,Lindsay String Quartet,ASV Gold,GLD 4008,Recorded in 2003
050_4,50,4,3,2016,London Haydn Quartet,Hyperion,CDA68122,
050_4,50,4,3,1994,Nomos-Streichquartett,Classic Produktion Osnabrück,CPO 999 218-2,
050_4,50,4,3,1994,Salomon String Quartet,Hyperion,CDA66822,
050_4,50,4,3,1952,Schneider Quartet,Haydn Society,HSQ-23,Issue number of 3-disc set: HSQ-H; re-released as HS(T)-9089--HS(T)-9091 and in 2014 as Music & Arts CD-1281
050_4,50,4,3,1980,Tátrai Vonósnégyes,Hungaroton,SLPX 11934--SLPX 11935,Re-released in 1987 as HCD 11934-2--HCD 11935-2
050_4,50,4,3,1974,Tōkyō Gengaku Shijūsōdan,Deutsche Grammophon,2740 135 (2563 492-2563 494),Also issued as 2709 060; re-released in 1988 as 423 509-2 (423 510-2--423 511-2)
050_5,50,5,3,1976,Aeolian Quartet,London,STS 15453-STS 15458,Re-released in 1997 as 455 261-2 and in 1999 as 466 441-2 and in 2009 as Decca 478 1267
050_5,50,5,3,1997,Amati Quartett Zürich,Divox,CDX 29203,Re-released in 2018 as CDX-21801
050_5,50,5,3,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 478 3695 (478 3782--478 3802)
050_5,50,5,3,2001,Festetics Vonósnégyes,Arcana,A 415,Re-released in 2014 as Arcana A 378
050_5,50,5,3,1968,Fine Arts Quartet,Vox,SVBX 595,Possibly same recording as Murray Hill S-4366
050_5,50,5,3,1998,Kodály Vonósnégyes,Naxos,8.553984,
050_5,50,5,3,2009,Leipziger Streichquartett,MDG Gold,MDG 307 1585-2,
050_5,50,5,3,2004,Lindsay String Quartet,ASV Gold,GLD 4008,
050_5,50,5,3,2016,London Haydn Quartet,Hyperion,CDA68122,
050_5,50,5,3,1994,Nomos-Streichquartett,Classic Produktion Osnabrück,CPO 999 218-2,
050_5,50,5,3,2009,Pražákovo kvarteto,Praga Digitals,PRD/DSD 250 251,
050_5,50,5,3,1994,Salomon String Quartet,Hyperion,CDA66822,
050_5,50,5,3,1952,Schneider Quartet,Haydn Society,HSQ-24,Issue number of 3-disc set: HSQ-H; re-released as HS 9015 and HS(T)-9089--HS(T)-9091 and in 2014 as Music & Arts CD-1281
050_5,50,5,3,1999,Sukovo kvarteto,Approche,CAL 6267,Recorded in 1978
050_5,50,5,3,1980,Tátrai Vonósnégyes,Hungaroton,SLPX 11934--SLPX 11935,Re-released in 1987 as HCD 11934-2--HCD 11935-2
050_5,50,5,3,1974,Tōkyō Gengaku Shijūsōdan,Deutsche Grammophon,2740 135 (2563 492-2563 494),Also issued as 2709 060; re-released in 1988 as 423 509-2 (423 510-2--423 511-2)
050_5,50,5,3,1992,Wiener Konzerthausquartett,Preiser,90909--90912,
050_6,50,6,1,1976,Aeolian Quartet,London,STS 15453-STS 15458,Re-released in 1997 as 455 261-2 and in 2009 as Decca 478 1267
050_6,50,6,1,1997,Amati Quartett Zürich,Divox,CDX 29203,Re-released in 2018 as CDX-21801
050_6,50,6,1,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 9001332 and as Decca 478 3695 (478 3782--478 3802)
050_6,50,6,1,2006,Carducci String Quartet,Carducci Classics,CSQ3940,
050_6,50,6,1,2001,Festetics Vonósnégyes,Arcana,A 415,Re-released in 2014 as Arcana A 378
050_6,50,6,1,1968,Fine Arts Quartet,Vox,SVBX 595,Possibly same recording as Murray Hill S-4366
050_6,50,6,1,1996,Juilliard String Quartet,Sony,SMK 62708,
050_6,50,6,1,1998,Kodály Vonósnégyes,Naxos,8.553984,
050_6,50,6,1,2015,Leipziger Streichquartett,MDG Gold,MDG 307 1898-2,
050_6,50,6,1,2004,Lindsay String Quartet,ASV Gold,GLD 4008,
050_6,50,6,1,2016,London Haydn Quartet,Hyperion,CDA68122,
050_6,50,6,1,1994,Nomos-Streichquartett,Classic Produktion Osnabrück,CPO 999 218-2,
050_6,50,6,1,2008,Pražákovo kvarteto,Praga Digitals,PRD/DSD 350 045,Re-released in 2009 as PRD/DSD 250 251
050_6,50,6,1,1940,Quatuor Pro Arte,Victor,M 689,"Re-released in 1994 as Testament SBT 4056, in 1998 as Strings QT 99-380, in 2002 as Classica d'Oro CDO 4011 and in 2017 as Warner Classics 0190295869182"
050_6,50,6,1,2015,Quatuor Zaïde,Gema,[no number],
050_6,50,6,1,1994,Salomon String Quartet,Hyperion,CDA66822,
050_6,50,6,1,1952,Schneider Quartet,Haydn Society,HSQ-24,Issue number of 3-disc set: HSQ-H; re-released as HS(T)-9089--HS(T)-9091 and in 2014 as Music & Arts CD-1281
050_6,50,6,1,2008,Schuppanzigh Quartett,Accent,ACC 24197,
050_6,50,6,1,1980,Tátrai Vonósnégyes,Hungaroton,SLPX 11934--SLPX 11935,Re-released in 1987 as HCD 11934-2--HCD 11935-2
050_6,50,6,1,1974,Tōkyō Gengaku Shijūsōdan,Deutsche Grammophon,2740 135 (2563 492-2563 494),Also issued as 2709 060; re-released in 1988 as 423 509-2 (423 510-2--423 511-2)
051,51,,4,2002,[Unnamed group of soloists; led by Andrew Dawes],CMS Classics,CMS 560201,
051,51,,4,1982,[Unnamed group of soloists; led by Gidon Kremer],Philips,412 878-2,Also issued as 6514 153
051,51,,4,1977,Aeolian Quartet,London,STS 15459--STS 15461,Re-released in 1997 as 455 261-2 and in 2009 as Decca 478 1267; possibly a re-release of Saga XID 5245
051,51,,4,1951,Amadeus String Quartet,Westminster,WL 5064--WL 5065,Recorded in 1951; re-released in 1955 as XWN 18055 and in 2009 as Brilliant Classics 93807
051,51,,4,1973,Amadeus String Quartet,Deutsche Grammophon,2530 213,"Recorded in 1971; re-released in 1982 as 2740 250 (2562 282--2562 295), in 1990 as 431 145-2 (431 146-2--431 148-2), in 2003 as 474 730-2, in 2004 as 00289 477 5145, in 2009 as 00289 477 8116 and in 2017 as Audite 21.426 and as Deutsche Grammophon 00289 479 7589"
051,51,,4,1999,Auryn-Quartett,Tacet,TACET 69,
051,51,,4,1956,Boston Symphony String Quartet,RCA,LM 1949,
051,51,,4,2007,Buchberger Quartett,Brilliant Classics,93138,Re-released in 2008 as 93782/87
051,51,,4,2017,Callino Quartet,CORO Connections,COR16152,
051,51,,4,2000,Carmina Quartet,Claves,CD 50-2002,
051,51,,4,2014,Cuarteto Casals,Harmonia Mundi,HMC 902162,
051,51,,4,1962,Danske kvartet,Valois,MB 771,Re-released in 1963 as MB 313
051,51,,4,1967,Dékany Quartet,Vox,SVBX 563,
051,51,,4,1990,Delmé String Quartet,Hyperion,CDA66337,
051,51,,4,2004,Emerson String Quartet,Deutsche Grammophon,474 836-2,Also issued as B0002053-02
051,51,,4,1991,Festetics Vonósnégyes,Quintana,QUI 903043,
051,51,,4,2001,Fitzwilliam String Quartet,Linn Records,CKD 153,Re-released in 2003 as Musical Heritage Society 5168518
051,51,,4,1990,Gewandhaus-Quartett Leipzig,Ars Vivendi,2100177,
051,51,,4,1950,Griller String Quartet,London,LA 133,Re-released in 2004 as Dutton CDBP 9739
051,51,,4,1987,Guarneri Quartet,RCA,6254-2-RC,
051,51,,4,1950,Guilet String Quartet,Concert Hall Society,CHS 1084,Also issued as Chamber Music Society CM 20
051,51,,4,2004,Ivano-Frankiwsk String Quartet,Bandura Records,[no number],
051,51,,4,1990,Juilliard String Quartet,Sony Classical,SK 44914,
051,51,,4,2008,Klenke Quartett,Berlin Classics,163122,
051,51,,4,1990,Kodály Vonósnégyes,Naxos,8.550346,
051,51,,4,1995,Kuijken Quartet,Denon,CO-78973,
051,51,,4,1990,Kvartet imeni Borodina,Melodii︠ a︡,SUCD 10-00057,Recorded in 1984
051,51,,4,1994,Kvartet imeni Borodina,Teldec,4509-92373-2,Recorded in 1993
051,51,,4,1988,Kvartet imeni Shostakovicha,Melodii︠ a︡,MCD 171,Recorded in 1986; also issued as Olympia OCD 171
051,51,,4,2012,Laetitia-Quartett,Talanton,TAL 90009,
051,51,,4,2009,Leipziger Streichquartett,MDG Gold,MDG 307 1550-6,
051,51,,4,1993,Lindsay String Quartet,ASV,CD DCA 853,
051,51,,4,2009,Moscow String Quartet,Moscow String Quartet,[no number],
051,51,,4,1991,Panochkovo kvarteto,Supraphon,11 1484-2,
051,51,,4,2012,Pražákovo kvarteto,Praga Digitals,PRD/DSD 250 291,Recorded in 2011
051,51,,4,1941,Primrose Quartet,Victor,M 757,Recorded in 1940-41; re-released in 1992 as Biddulph LAB 052--LAB 053
051,51,,4,1996,Quatuor de Chartres,BNL,112867,
051,51,,4,1992,Quatuor Mosaïques,Astrée,E 8742,"Recorded in 1992; re-released in 2004 as Astrée E 8803, in 2009 as Naïve NAI 8923 and in 2013 as Naïve V 5357"
051,51,,4,1996,Quatuor Sine Nomine,Cascavelle,VEL 1058,
051,51,,4,2009,Quatuor Terpsycordes,Ricercar,RIC 281,
051,51,,4,1972,Quatuor Via Nova,Erato,STU 70728,Re-released in 1982 as Musical Heritage Society MHS 4507
051,51,,4,2006,Quatuor Ysaÿe,Ysaÿe Records,YR07,
051,51,,4,2001,Rosamunde Quartett München,ECM,ECM 1756/461 780-2,
051,51,,4,1991,Rostov String Quartet,Art & Electronics,AED-10318,
051,51,,4,2009,Scaramouche Quartett,Coviello Classics,COV 20905,
051,51,,4,1952,Schneider Quartet,Haydn Society,HSQ 39,Recorded between 1951 and 1953; re-released in 2014 as Music & Arts CD-1281
051,51,,4,1996,Talichovo kvarteto,Calliope,CAL 9250,
051,51,,4,1979,Tátrai Vonósnégyes,Hungaroton,SLPX 12036,Re-released in 1989 as HCD 12036
051,51,,4,1994,Vermeer Quartet,Alden Productions,AP 123046,
051,51,,4,2003,Vilniaus kvartetas,Lietuvos muzikų sąjunga,LMSMBCD-039,
051,51,,4,1992,Wiener Konzerthausquartett,Preiser,90909--90912,
051,51,,4,2013,Xenakis Quartet,Urania,LDV 14012,
051,51,,4,2000,Zagrebački solisti,Vanguard,SVC-133,Recorded in 1967
054_1,54,1,1,1975,Aeolian Quartet,London,STS 15346--STS 15348,Also issued as Argo HDNS 67--HDNS 69); re-released in 1997 as 455 261-2 and in 2009 as Decca 478 1267
054_1,54,1,1,1964,Allegri String Quartet,Westminster,WST 17094,"Also issued as XWN 19094; re-released in 1965 as His Master's Voice CLP 3502, and in 1970 as ABS MS-843"
054_1,54,1,1,1957,Amadeus String Quartet,His Master's Voice,ALP 1579,"Recorded in 1957; re-released in 1958 as Angel ANG 45024, in 1960 as Deutsche Grammophon LPM 18392 and SLPM 138 071, in 2003 as Deutsche Grammophon 474 730-2 and in 2009 as Brilliant Classics 93807"
054_1,54,1,1,1973,Amadeus String Quartet,Deutsche Grammophon,2530 302,"Recorded in 1973; re-released in 1982 as 2740 250 (2562 282--2562 295) and in 1992 as 437 134-2 (437-135-2--437-136-2), in 2004 as 00289 477 5145, in 2009 as 00289 477 8116 and in 2017 as Audite 21.426 and as Deutsche Grammophon 00289 479 7589"
054_1,54,1,1,2007,Amati Quartett Zürich,Divox,CDX 20401,
054_1,54,1,1,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 478 3695 (478 3782--478 3802)
054_1,54,1,1,2009,Auryn-Quartett,Tacet,176,
054_1,54,1,1,2009,Buchberger Quartett,Brilliant Classics,93871,
054_1,54,1,1,1942,Budapest String Quartet,Victor,M 869,Also issued as DM 869
054_1,54,1,1,1964,Dékany Quartet,Vox,SVBX 559,Also issued as VBX 59
054_1,54,1,1,2001,Emerson String Quartet,Deutsche Grammophon,289 471 327-2 (289 471 328-2--289 471 330-2),Re-released in 2016 as 00289 479 5982
054_1,54,1,1,1988,Endellion String Quartet,Virgin,VC 7 90719-2,Re-released in 1998 as 7243 5 61436 2 3 (7243 5 61437 2 2--7243 5 61438 2 1)
054_1,54,1,1,2009,Festetics Vonósnégyes,Arcana,A 416,Re-released in 2014 as Arcana A 378
054_1,54,1,1,1966,Juilliard String Quartet,Epic,BC 1331,Also issued as LC 3931; re-released in 1974 as CBS 61 549 and in 2018 as Sony 88985470132
054_1,54,1,1,1990,Kodály Vonósnégyes,Naxos,8.550395,
054_1,54,1,1,2003,Komitasi anyan Petakan Kvartet,Studio Nova,SNR41001,
054_1,54,1,1,1993,Kvartet Leningradskoĭ filarmonii,Czar Classics,2605052,
054_1,54,1,1,1987,Lindsay String Quartet,ASV,CD DCA 582,Re-released in 1988 as Musical Heritage Society MHS 912129(K)
054_1,54,1,1,2017,London Haydn Quartet,Hyperion,CDA68160,
054_1,54,1,1,1983,Orford String Quartet,CBC,SM-45,
054_1,54,1,1,1981,Orlando Quartet,Philips,9500 996,Also issued as 7300 996
054_1,54,1,1,2010,Párkányí Quartet,Praga Digitals,PRD/DSD 250 272,
054_1,54,1,1,2008,Quatuor Modigliani,Mirare,MIR 065,
054_1,54,1,1,1933,Quatuor Pro Arte,His Master's Voice,D.B.1927--D.B.1933,"Re-released in 1994 as Testament SBT 3055, in 1998 as Strings QT99383, in 2002 as Allegro CDO 4012 and in 2017 as Warner Classics 0190295869182"
054_1,54,1,1,2003,Quatuor Ysaÿe,Aeon,AECD 0313,
054_1,54,1,1,1995,Salomon String Quartet,Hyperion,CDA66971,
054_1,54,1,1,2013,Schuppanzigh Quartett,Accent,ACC24223,
054_1,54,1,1,1989,Smithson String Quartet,Deutsche Harmonia Mundi,77028-2-RC,
054_1,54,1,1,1985,Tátrai Vonósnégyes,Hungaroton,SLPX 12506--SLPX 12508,Also issued as HCD 12506-2--HCD 12507-2
054_2,54,2,1,1975,Aeolian Quartet,London,STS 15346--STS 15348,Also issued as Argo HDNS 67--HDNS 69); re-released in 1997 as 455 261-2 and in 2009 as Decca 478 1267
054_2,54,2,1,1964,Allegri String Quartet,Westminster,WST 17094,"Also issued as XWN 19094; re-released in 1965 as His Master's Voice CLP 3502, and in 1970 as ABS MS-843"
054_2,54,2,1,1955,Amadeus String Quartet,His Master's Voice,ALP 1249,"Recorded in 1954; re-released in 1958 as Angel ANG 45024, in 1960 as Deutsche Grammophon LPM 18201 and in 2009 as Brilliant Classics 93807"
054_2,54,2,1,1973,Amadeus String Quartet,Deutsche Grammophon,2530 302,"Recorded in 1971; re-released in 1982 as 2740 250 (2562 282--2562 295), in 1992 as 437 134-2 (437-135-2--437-136-2), in 2003 as Deutsche Grammophon 474 730-2, in 2004 as 00289 477 5145, in 2009 as 00289 477 8116 and in 2017 as Deutsche Grammophon 00289 479 7589"
054_2,54,2,1,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 478 3695 (478 3782--478 3802)
054_2,54,2,1,2009,Auryn-Quartett,Tacet,176,
054_2,54,2,1,1996,Brodsky String Quartet,Silva Classics,SILKD 6012,
054_2,54,2,1,2009,Buchberger Quartett,Brilliant Classics,93871,
054_2,54,2,1,1964,Dékany Quartet,Vox,SVBX 559,Also issued as VBX 59
054_2,54,2,1,2000,Delmé String Quartet,Klavier,KCD 11102,
054_2,54,2,1,2015,Dudok Kwartet,Resonus,RES10150,
054_2,54,2,1,1988,Endellion String Quartet,Virgin,VC 7 90719-2,Re-released in 1998 as 7243 5 61436 2 3 (7243 5 61437 2 2--7243 5 61438 2 1)
054_2,54,2,1,2009,Festetics Vonósnégyes,Arcana,A 416,Re-released in 2014 as Arcana A 378
054_2,54,2,1,1998,Franciscus Quartet,Arsis Classics,AC 98047,
054_2,54,2,1,1987,Gabrieli Quartet,Chandos,CHAN 8531,
054_2,54,2,1,1966,Juilliard String Quartet,Epic,BC 1331,Also issued as LC 3931; re-released in 1974 as CBS 61 549 and in 2018 as Sony 88985470132
054_2,54,2,1,2006,Karol Szymanowski Quartet,Avie,AV2092,
054_2,54,2,1,1990,Kodály Vonósnégyes,Naxos,8.550395,
054_2,54,2,1,1950,Kroll Quartet,Allegro,AL 58,
054_2,54,2,1,2006,Kuss Quartett,Sony,82876892072,
054_2,54,2,1,1987,Lindsay String Quartet,ASV,CD DCA 582,Re-released in 1988 as Musical Heritage Society MHS 912129(K) and in 1996 as BBC SQ1
054_2,54,2,1,2017,London Haydn Quartet,Hyperion,CDA68160,
054_2,54,2,1,1927,Musical Art Quartet,Columbia,69 (67320-D--67322-D),
054_2,54,2,1,1981,Orlando Quartet,Philips,9500 996,Also issued as 7300 996
054_2,54,2,1,2010,Párkányí Quartet,Praga Digitals,PRD/DSD 250 272,
054_2,54,2,1,1933,Quatuor Pro Arte,His Master's Voice,D.B.1927--D.B.1933,"Re-released in 1994 as Testament SBT 3055, in 1998 as Strings QT99383, in 2002 as Allegro CDO 4012 and in 2017 as Warner Classics 0190295869182"
